"movie_id","movie_name","movie_distributor","movie_genre"
"Romantic-Comedy_2012_7","Playing for Keeps","FilmDistrict","Romantic-Comedy"
"Romantic-Comedy_2012_8","New Year’s Eve","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2012_9","Friends with Kids","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2012_10","Hysteria","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2012_11","Celeste and Jesse Forever","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2012_12","Barfi","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_13","Ruby Sparks","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2012_14","Ek Main Aur Ekk Tu","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_15","Cocktail","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2012_16","Teri Meri Kahaani","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2012_17","2 Days in New York","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2012_18","Midnight in Paris","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2012_19","Student of the Year","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2012_20","Tere Naal Love Ho Gaya","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_21","Jodi Breakers","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2012_22","Aiyyaa","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2012_23","The First Time","Samuel Goldwyn Films","Romantic-Comedy"
"Romantic-Comedy_2012_24","Take Me Home","Monterey Media","Romantic-Comedy"
"Romantic-Comedy_2012_25","A Little Bit of Heaven","Alchemy","Romantic-Comedy"
"Romantic-Comedy_2012_26","The Giant Mechanical Man","TriBeca Films","Romantic-Comedy"
"Romantic-Comedy_2012_27","Save the Date","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2012_28","Tonight You're Mine","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2012_29","Vamps","Anchor Bay Entert…","Romantic-Comedy"
"Romantic-Comedy_2012_30","Cheerful Weather for the We…","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2013_1","Warm Bodies","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2013_2","Don Jon","Relativity","Romantic-Comedy"
"Romantic-Comedy_2013_3","The Big Wedding","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2013_4","Baggage Claim","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2013_5","Admission","Focus Features","Romantic-Comedy"
"Romantic-Comedy_2013_6","About Time","Universal","Romantic-Comedy"
"Romantic-Comedy_2013_7","Peeples","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2013_8","Pulling Strings","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2013_9","Chennai Express","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2013_10","Much Ado About Nothing","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2013_11","Austenland","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2013_12","Den skaldede frisør","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2013_13","Besharam","Reliance Big Pict…","Romantic-Comedy"
"Romantic-Comedy_2013_14","Shuddh Desi Romance","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2013_15","Playing for Keeps","FilmDistrict","Romantic-Comedy"
"Romantic-Comedy_2013_16","Upside Down","Alchemy","Romantic-Comedy"
"Romantic-Comedy_2013_17","Jewtopia","Le Petit Canyon P…","Romantic-Comedy"
"Romantic-Comedy_2013_18","I Give It a Year","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2013_19","A Wedding Invitation","CJ Entertainment","Romantic-Comedy"
"Romantic-Comedy_2013_20","Dorfman in Love","Brainstorm Media","Romantic-Comedy"
"Romantic-Comedy_2013_21","Shanghai Calling","Starz Media","Romantic-Comedy"
"Romantic-Comedy_2013_22","200 Cartas","Vanguardia Films","Romantic-Comedy"
"Romantic-Comedy_2013_23","Red Flag","TriBeca Films","Romantic-Comedy"
"Romantic-Comedy_2013_24","Sparrows Dance","TriBeca Films","Romantic-Comedy"
"Romantic-Comedy_2013_25","La stratégie de la poussette","Rialto Pictures","Romantic-Comedy"
"Romantic-Comedy_2014_1","Think Like a Man Too","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2014_2","The Hundred-Foot Journey","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2014_3","About Last Night","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2014_4","Blended","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2014_5","That Awkward Moment","FilmDistrict","Romantic-Comedy"
"Romantic-Comedy_2014_6","Magic in the Moonlight","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2014_7","What If","CBS Films","Romantic-Comedy"
"Romantic-Comedy_2014_8","Obvious Child","A24","Romantic-Comedy"
"Romantic-Comedy_2014_9","Words and Pictures","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2014_10","Hector and the Search for H…","Relativity","Romantic-Comedy"
"Romantic-Comedy_2014_11","Khoobsurat","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2014_12","Finding Fanny","FIP","Romantic-Comedy"
"Romantic-Comedy_2014_13","The One I Love","RADiUS-TWC","Romantic-Comedy"
"Romantic-Comedy_2014_14","Laggies","A24","Romantic-Comedy"
"Romantic-Comedy_2014_15","Hasee Toh Phasee","Reliance Entertai…","Romantic-Comedy"
"Romantic-Comedy_2014_16","Casse-tête chinois","Cohen Media Group","Romantic-Comedy"
"Romantic-Comedy_2014_17","Happy Ending","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2014_18","Aa Gaye Munde U.K. De","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2014_19","Girl on a Bicycle","Monterey Media","Romantic-Comedy"
"Romantic-Comedy_2014_20","Lucky Them","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2014_21","The M Word","","Romantic-Comedy"
"Romantic-Comedy_2014_22","Christian Mingle, The Movie","Rocky Mountain Pi…","Romantic-Comedy"
"Romantic-Comedy_2014_23","Hank and Asha","FilmRise","Romantic-Comedy"
"Romantic-Comedy_2014_24","Two Night Stand","Entertainment One","Romantic-Comedy"
"Romantic-Comedy_2014_25","Barefoot","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2014_26","Amour & turbulences","Variance Films","Romantic-Comedy"
"Romantic-Comedy_2014_27","Comet","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2014_28","El misterio de la felicidad","Strand","Romantic-Comedy"
"Romantic-Comedy_2014_29","Don Jon","Relativity","Romantic-Comedy"
"Romantic-Comedy_2014_30","Situation amoureuse: C'est …","Distrib Films","Romantic-Comedy"
"Romantic-Comedy_2015_1","Focus","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2015_2","I'll See You in My Dreams","Bleecker Street","Romantic-Comedy"
"Romantic-Comedy_2015_3","Dilwale","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2015_4","A La Mala","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2015_5","Xia Luo Te Fan Nao","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2015_6","Big Stone Gap","Picturehouse","Romantic-Comedy"
"Romantic-Comedy_2015_7","Sleeping with Other People","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2015_8","Zan men jie hun ba","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2015_9","Katti Batti","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2015_10","After the Ball","TVA Films","Romantic-Comedy"
"Romantic-Comedy_2015_11","5 to 7","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2015_12","Only You","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2015_13","Amira & Sam","Drafthouse Films","Romantic-Comedy"
"Romantic-Comedy_2015_14","Les combattants","Strand","Romantic-Comedy"
"Romantic-Comedy_2015_15","Slow Learners","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2015_16","Boy Meets Girl","Bramacharia LLC","Romantic-Comedy"
"Romantic-Comedy_2015_17","Love, Rosie","Film Arcade","Romantic-Comedy"
"Romantic-Comedy_2015_18","B-Side","Indican Pictures","Romantic-Comedy"
"Romantic-Comedy_2015_19","Meet Me in Montenegro","The Orchard","Romantic-Comedy"
"Romantic-Comedy_2015_20","One Small Hitch","Freestyle Releasing","Romantic-Comedy"
"Romantic-Comedy_2015_21","This Isn't Funny","Candy Factory Films","Romantic-Comedy"
"Romantic-Comedy_2015_22","La navaja de Don Juan","Indican Pictures","Romantic-Comedy"
"Romantic-Comedy_2015_23","Me, You and Five Bucks","Indican Pictures","Romantic-Comedy"
