"movie_id","movie_name","movie_distributor","movie_genre"
"Adventure_2003_12","Kangaroo Jack","Warner Bros.","Adventure"
"Adventure_2003_13","The League of Extraordinary…","20th Century Fox","Adventure"
"Adventure_2003_14","Lara Croft: Tomb Raider: Th…","Paramount Pictures","Adventure"
"Adventure_2003_15","Shanghai Knights","Walt Disney","Adventure"
"Adventure_2003_16","The Jungle Book 2","Walt Disney","Adventure"
"Adventure_2003_17","Agent Cody Banks","MGM","Adventure"
"Adventure_2003_18","The Lizzie McGuire Movie","Walt Disney","Adventure"
"Adventure_2003_19","Rugrats Go Wild","Paramount Pictures","Adventure"
"Adventure_2003_20","Good Boy!","MGM","Adventure"
"Adventure_2003_21","Peter Pan","Universal","Adventure"
"Adventure_2003_22","Johnny English","Universal","Adventure"
"Adventure_2003_23","Sinbad: Legend of the Seven…","Dreamworks SKG","Adventure"
"Adventure_2003_24","Piglet's Big Movie","Walt Disney","Adventure"
"Adventure_2003_25","Looney Tunes: Back in Action","Warner Bros.","Adventure"
"Adventure_2003_26","Timeline","Paramount Pictures","Adventure"
"Adventure_2003_27","Harry Potter and the Chambe…","Warner Bros.","Adventure"
"Adventure_2003_28","The Lion King","Walt Disney","Adventure"
"Adventure_2003_29","The Wild Thornberrys Movie","Paramount Pictures","Adventure"
"Adventure_2003_30","Grind","Warner Bros.","Adventure"
"Adventure_2003_31","Sen to Chihiro no Kamikakushi","Walt Disney","Adventure"
"Adventure_2003_32","T-Rex: Back to the Cretaceous","IMAX Films","Adventure"
"Adventure_2003_33","Star Trek: Nemesis","Paramount Pictures","Adventure"
"Adventure_2003_34","Haunted Castle","nWave Pictures","Adventure"
"Adventure_2003_35","Young Black Stallion","Walt Disney","Adventure"
"Adventure_2003_36","Treasure Planet","Walt Disney","Adventure"
"Adventure_2003_37","The Legend of Johnny Lingo","Innovation Film G…","Adventure"
"Adventure_2003_38","The Santa Clause 2","Walt Disney","Adventure"
"Adventure_2003_39","Santa vs. The Snowman","IMAX Films","Adventure"
"Adventure_2003_40","Pokemon Heroes","Miramax","Adventure"
"Adventure_2003_41","Help! I'm a Fish","","Adventure"
"Adventure_2003_42","The Lord of the Rings: The …","New Line","Adventure"
"Adventure_2003_43","Pinocchio","Miramax","Adventure"
"Adventure_2003_44","Spy Kids 2: The Island of L…","Miramax/Dimension","Adventure"
"Adventure_2003_45","Gerry","ThinkFilm","Adventure"
"Adventure_2003_46","Jonah: A VeggieTales Movie","Artisan","Adventure"
"Adventure_2003_47","Alien Adventure","nWave Pictures","Adventure"
"Adventure_2004_1","Shrek 2","Dreamworks SKG","Adventure"
"Adventure_2004_2","Spider-Man 2","Sony Pictures","Adventure"
"Adventure_2004_3","The Incredibles","Walt Disney","Adventure"
"Adventure_2004_4","Harry Potter and the Prison…","Warner Bros.","Adventure"
"Adventure_2004_5","The Day After Tomorrow","20th Century Fox","Adventure"
"Adventure_2004_6","Shark Tale","Dreamworks SKG","Adventure"
"Adventure_2004_7","The Polar Express","Warner Bros.","Adventure"
"Adventure_2004_8","National Treasure","Walt Disney","Adventure"
"Adventure_2004_9","Ocean's Twelve","Warner Bros.","Adventure"
"Adventure_2004_10","Lemony Snicket's A Series o…","Paramount Pictures","Adventure"
"Adventure_2004_11","The Lord of the Rings: The …","New Line","Adventure"
"Adventure_2004_12","Scooby-Doo 2: Monsters Unle…","Warner Bros.","Adventure"
"Adventure_2004_13","SpongeBob SquarePants: The …","Paramount Pictures","Adventure"
"Adventure_2004_14","Garfield: The Movie","20th Century Fox","Adventure"
"Adventure_2004_15","The Chronicles of Riddick","Universal","Adventure"
"Adventure_2004_16","King Arthur","Walt Disney","Adventure"
"Adventure_2004_17","Home on the Range","Walt Disney","Adventure"
"Adventure_2004_18","Sky Captain and the World o…","Paramount Pictures","Adventure"
"Adventure_2004_19","Around the World in 80 Days","Walt Disney","Adventure"
"Adventure_2004_20","Agent Cody Banks 2: Destina…","MGM","Adventure"
"Adventure_2004_21","Yu-Gi-Oh","Warner Bros.","Adventure"
"Adventure_2004_22","Flight of the Phoenix","20th Century Fox","Adventure"
"Adventure_2004_23","Catch That Kid","20th Century Fox","Adventure"
"Adventure_2004_24","Peter Pan","Universal","Adventure"
"Adventure_2004_25","Master and Commander: The F…","20th Century Fox","Adventure"
"Adventure_2004_26","Sleepover","MGM","Adventure"
"Adventure_2004_27","Superbabies: Baby Geniuses 2","Sony Pictures","Adventure"
"Adventure_2004_28","Thunderbirds","Universal","Adventure"
"Adventure_2004_29","Teacher's Pet: The Movie","Walt Disney","Adventure"
"Adventure_2004_30","The Haunted Mansion","Walt Disney","Adventure"
"Adventure_2004_31","Young Black Stallion","Walt Disney","Adventure"
"Adventure_2004_32","Clifford's Really Big Movie","Warner Bros.","Adventure"
"Adventure_2004_33","T-Rex: Back to the Cretaceous","IMAX Films","Adventure"
"Adventure_2004_34","Santa vs. The Snowman","IMAX Films","Adventure"
"Adventure_2004_35","Elf","New Line","Adventure"
"Adventure_2004_36","Haunted Castle","nWave Pictures","Adventure"
"Adventure_2004_37","Brother Bear","Walt Disney","Adventure"
"Adventure_2004_38","The Cat in the Hat","Universal","Adventure"
"Adventure_2004_39","Lakshya","UTV Communications","Adventure"
"Adventure_2004_40","The Legend of Johnny Lingo","Innovation Film G…","Adventure"
"Adventure_2004_41","Alien Adventure","nWave Pictures","Adventure"
"Adventure_2004_42","Timeline","Paramount Pictures","Adventure"
"Adventure_2004_43","Looney Tunes: Back in Action","Warner Bros.","Adventure"
"Adventure_2004_44","The Snow Walker","","Adventure"
"Adventure_2004_45","Tokyo Godfathers","IDP Distribution","Adventure"
"Adventure_2004_46","Spy Kids 3-D: Game Over","Miramax/Dimension","Adventure"
"Adventure_2004_47","Kaena: La prophétie","IDP Distribution","Adventure"
"Adventure_2004_48","Good Boy!","MGM","Adventure"
"Adventure_2005_1","Star Wars Ep. III: Revenge …","20th Century Fox","Adventure"
"Adventure_2005_2","Harry Potter and the Goblet…","Warner Bros.","Adventure"
"Adventure_2005_3","The Chronicles of Narnia: T…","Walt Disney","Adventure"
"Adventure_2005_4","Charlie and the Chocolate F…","Warner Bros.","Adventure"
"Adventure_2005_5","Madagascar","Dreamworks SKG","Adventure"
"Adventure_2005_6","King Kong","Universal","Adventure"
"Adventure_2005_7","Chicken Little","Walt Disney","Adventure"
"Adventure_2005_8","Robots","20th Century Fox","Adventure"
"Adventure_2005_9","Sahara","Paramount Pictures","Adventure"
"Adventure_2005_10","Herbie: Fully Loaded","Walt Disney","Adventure"
"Adventure_2005_11","Sky High","Walt Disney","Adventure"
"Adventure_2005_12","Wallace & Gromit: The Curse…","Dreamworks SKG","Adventure"
"Adventure_2005_13","Corpse Bride","Warner Bros.","Adventure"
"Adventure_2005_14","The Hitchhiker's Guide to t…","Walt Disney","Adventure"
"Adventure_2005_15","Cheaper by the Dozen 2","20th Century Fox","Adventure"
"Adventure_2005_16","Racing Stripes","Warner Bros.","Adventure"
"Adventure_2005_17","The Legend of Zorro","Sony Pictures","Adventure"
"Adventure_2005_18","The Adventures of Sharkboy …","Miramax/Dimension","Adventure"
"Adventure_2005_19","The Brothers Grimm","Miramax/Dimension","Adventure"
"Adventure_2005_20","Zathura","Sony Pictures","Adventure"
"Adventure_2005_21","Lemony Snicket's A Series o…","Paramount Pictures","Adventure"
"Adventure_2005_22","Valiant","Walt Disney","Adventure"
"Adventure_2005_23","Into the Blue","Sony Pictures","Adventure"
"Adventure_2005_24","Ocean's Twelve","Warner Bros.","Adventure"
"Adventure_2005_25","National Treasure","Walt Disney","Adventure"
"Adventure_2005_26","Pooh's Heffalump Movie","Walt Disney","Adventure"
"Adventure_2005_27","The Polar Express","Warner Bros.","Adventure"
"Adventure_2005_28","Son of the Mask","New Line","Adventure"
"Adventure_2005_29","The Incredibles","Walt Disney","Adventure"
"Adventure_2005_30","Hauru no ugoku shiro","Walt Disney","Adventure"
"Adventure_2005_31","Flight of the Phoenix","20th Century Fox","Adventure"
"Adventure_2005_32","SpongeBob SquarePants: The …","Paramount Pictures","Adventure"
"Adventure_2005_33","T-Rex: Back to the Cretaceous","IMAX Films","Adventure"
"Adventure_2005_34","Haunted Castle","nWave Pictures","Adventure"
"Adventure_2005_35","Bunty Aur Babli","Yash Raj Films","Adventure"
"Adventure_2005_36","Duma","Warner Bros.","Adventure"
"Adventure_2005_37","Shark Tale","Dreamworks SKG","Adventure"
"Adventure_2005_38","Alien Adventure","nWave Pictures","Adventure"
"Adventure_2005_39","The New World","New Line","Adventure"
"Adventure_2005_40","Young Black Stallion","Walt Disney","Adventure"
"Adventure_2005_41","Santa vs. The Snowman","IMAX Films","Adventure"
"Adventure_2006_1","Pirates of the Caribbean: D…","Walt Disney","Adventure"
"Adventure_2006_2","Cars","Walt Disney","Adventure"
"Adventure_2006_3","Superman Returns","Warner Bros.","Adventure"
"Adventure_2006_4","Ice Age: The Meltdown","20th Century Fox","Adventure"
"Adventure_2006_5","Happy Feet","Warner Bros.","Adventure"
"Adventure_2006_6","Over the Hedge","Paramount Pictures","Adventure"
"Adventure_2006_7","Night at the Museum","20th Century Fox","Adventure"
"Adventure_2006_8","Open Season","Sony Pictures","Adventure"
"Adventure_2006_9","The Santa Clause 3: The Esc…","Walt Disney","Adventure"
"Adventure_2006_10","The Pink Panther","Sony Pictures","Adventure"
"Adventure_2006_11","Eight Below","Walt Disney","Adventure"
"Adventure_2006_12","The Chronicles of Narnia: T…","Walt Disney","Adventure"
"Adventure_2006_13","Monster House","Sony Pictures","Adventure"
"Adventure_2006_14","Barnyard: The Original Part…","Paramount Pictures","Adventure"
"Adventure_2006_15","R.V.","Sony Pictures","Adventure"
"Adventure_2006_16","Flushed Away","Paramount Pictures","Adventure"
"Adventure_2006_17","Poseidon","Warner Bros.","Adventure"
"Adventure_2006_18","Curious George","Universal","Adventure"
"Adventure_2006_19","Eragon","20th Century Fox","Adventure"
"Adventure_2006_20","Hoodwinked","Weinstein Co.","Adventure"
"Adventure_2006_21","King Kong","Universal","Adventure"
"Adventure_2006_22","Nanny McPhee","Universal","Adventure"
"Adventure_2006_23","The Wild","Walt Disney","Adventure"
"Adventure_2006_24","Cheaper by the Dozen 2","20th Century Fox","Adventure"
"Adventure_2006_25","Garfield: A Tail of Two Kit…","20th Century Fox","Adventure"
"Adventure_2006_26","The Ant Bully","Warner Bros.","Adventure"
"Adventure_2006_27","Unaccompanied Minors","Warner Bros.","Adventure"
"Adventure_2006_28","Harry Potter and the Goblet…","Warner Bros.","Adventure"
"Adventure_2006_29","Everyone's Hero","20th Century Fox","Adventure"
"Adventure_2006_30","The New World","New Line","Adventure"
"Adventure_2006_31","Zoom","Sony Pictures","Adventure"
"Adventure_2006_32","Hoot","New Line","Adventure"
"Adventure_2006_33","Doogal","Weinstein Co.","Adventure"
"Adventure_2006_34","The Polar Express","Warner Bros.","Adventure"
"Adventure_2006_35","Chicken Little","Walt Disney","Adventure"
"Adventure_2006_36","Santa vs. The Snowman","IMAX Films","Adventure"
"Adventure_2006_37","The Celestine Prophecy","Ram Entertainment","Adventure"
"Adventure_2006_38","T-Rex: Back to the Cretaceous","IMAX Films","Adventure"
"Adventure_2006_39","Lassie","IDP/Goldwyn/Roadside","Adventure"
"Adventure_2006_40","Haunted Castle","nWave Pictures","Adventure"
"Adventure_2006_41","Romeo & Juliet: Sealed with…","Indican Pictures","Adventure"
"Adventure_2006_42","Kaptein Sabeltann","Indican Pictures","Adventure"
"Adventure_2006_43","Wallace & Gromit: The Curse…","Dreamworks SKG","Adventure"
"Adventure_2006_44","Alien Adventure","nWave Pictures","Adventure"
"Adventure_2007_1","Spider-Man 3","Sony Pictures","Adventure"
"Adventure_2007_2","Shrek the Third","Paramount Pictures","Adventure"
"Adventure_2007_3","Pirates of the Caribbean: A…","Walt Disney","Adventure"
"Adventure_2007_4","Harry Potter and the Order …","Warner Bros.","Adventure"
"Adventure_2007_5","Ratatouille","Walt Disney","Adventure"
"Adventure_2007_6","The Simpsons Movie","20th Century Fox","Adventure"
"Adventure_2007_7","National Treasure: Book of …","Walt Disney","Adventure"
"Adventure_2007_8","Alvin and the Chipmunks","20th Century Fox","Adventure"
"Adventure_2007_9","Night at the Museum","20th Century Fox","Adventure"
"Adventure_2007_10","Bee Movie","Paramount Pictures","Adventure"
"Adventure_2007_11","Ocean's Thirteen","Warner Bros.","Adventure"
"Adventure_2007_12","Meet the Robinsons","Walt Disney","Adventure"
"Adventure_2007_13","Beowulf","Paramount Pictures","Adventure"
"Adventure_2007_14","The Golden Compass","New Line","Adventure"
"Adventure_2007_15","Surf's Up","Sony Pictures","Adventure"
"Adventure_2007_16","Underdog","Walt Disney","Adventure"
"Adventure_2007_17","Stardust","Paramount Pictures","Adventure"
"Adventure_2007_18","Mr. Bean’s Holiday","Universal","Adventure"
"Adventure_2007_19","Happy Feet","Warner Bros.","Adventure"
"Adventure_2007_20","The Last Mimzy","New Line","Adventure"
"Adventure_2007_21","Eragon","20th Century Fox","Adventure"
"Adventure_2007_22","Happily N'Ever After","Lionsgate","Adventure"
"Adventure_2007_23","Arthur et les Minimoys","Weinstein Co.","Adventure"
"Adventure_2007_24","The Darjeeling Limited","Fox Searchlight","Adventure"
"Adventure_2007_25","The Seeker: The Dark is Rising","20th Century Fox","Adventure"
"Adventure_2007_26","Flushed Away","Paramount Pictures","Adventure"
"Adventure_2007_27","The Polar Express","Warner Bros.","Adventure"
"Adventure_2007_28","Santa vs. The Snowman","IMAX Films","Adventure"
"Adventure_2007_29","Unaccompanied Minors","Warner Bros.","Adventure"
"Adventure_2007_30","The Ten Commandments","Rocky Mountain Pi…","Adventure"
"Adventure_2007_31","The Santa Clause 3: The Esc…","Walt Disney","Adventure"
"Adventure_2007_32","T-Rex: Back to the Cretaceous","IMAX Films","Adventure"
"Adventure_2007_33","Haunted Castle","nWave Pictures","Adventure"
"Adventure_2007_34","Romeo & Juliet: Sealed with…","Indican Pictures","Adventure"
"Adventure_2007_35","Passage to Zarahemla","Somerset Films","Adventure"
"Adventure_2007_36","Dus Kahaniyaan","Eros Entertainment","Adventure"
"Adventure_2007_37","The Holy Mountain","Abkco Films","Adventure"
"Adventure_2008_1","Iron Man","Paramount Pictures","Adventure"
"Adventure_2008_2","Indiana Jones and the Kingd…","Paramount Pictures","Adventure"
"Adventure_2008_3","WALL-E","Walt Disney","Adventure"
"Adventure_2008_4","Kung Fu Panda","Paramount Pictures","Adventure"
"Adventure_2008_5","Madagascar: Escape 2 Africa","Paramount Pictures","Adventure"
"Adventure_2008_6","Horton Hears a Who","20th Century Fox","Adventure"
"Adventure_2008_7","The Chronicles of Narnia: P…","Walt Disney","Adventure"
"Adventure_2008_8","The Incredible Hulk","Universal","Adventure"
"Adventure_2008_9","Bolt","Walt Disney","Adventure"
"Adventure_2008_10","The Mummy: Tomb of the Drag…","Universal","Adventure"
"Adventure_2008_11","Journey to the Center of th…","Warner Bros.","Adventure"
"Adventure_2008_12","10,000 B.C.","Warner Bros.","Adventure"
"Adventure_2008_13","Beverly Hills Chihuahua","Walt Disney","Adventure"
"Adventure_2008_14","Bedtime Stories","Walt Disney","Adventure"
"Adventure_2008_15","Jumper","20th Century Fox","Adventure"
"Adventure_2008_16","The Day the Earth Stood Still","20th Century Fox","Adventure"
"Adventure_2008_17","The Spiderwick Chronicles","Paramount Pictures","Adventure"
"Adventure_2008_18","Fool's Gold","Warner Bros.","Adventure"
"Adventure_2008_19","Alvin and the Chipmunks","20th Century Fox","Adventure"
"Adventure_2008_20","National Treasure: Book of …","Walt Disney","Adventure"
"Adventure_2008_21","Nim's Island","20th Century Fox","Adventure"
"Adventure_2008_22","College Road Trip","Walt Disney","Adventure"
"Adventure_2008_23","The Sisterhood of the Trave…","Warner Bros.","Adventure"
"Adventure_2008_24","The Tale of Despereaux","Universal","Adventure"
"Adventure_2008_25","Star Wars: The Clone Wars","Warner Bros.","Adventure"
"Adventure_2008_26","Space Chimps","20th Century Fox","Adventure"
"Adventure_2008_27","Igor","MGM","Adventure"
"Adventure_2008_28","The Pirates Who Don't Do An…","Universal","Adventure"
"Adventure_2008_29","Fly Me To the Moon","Summit Entertainment","Adventure"
"Adventure_2008_30","Meet Dave","20th Century Fox","Adventure"
"Adventure_2008_31","City of Ember","20th Century Fox","Adventure"
"Adventure_2008_32","The Golden Compass","New Line","Adventure"
"Adventure_2008_33","Bee Movie","Paramount Pictures","Adventure"
"Adventure_2008_34","The Polar Express","Warner Bros.","Adventure"
"Adventure_2008_35","Beowulf","Paramount Pictures","Adventure"
"Adventure_2008_36","Astérix aux Jeux Olympiques","","Adventure"
"Adventure_2008_37","Delgo","Freestyle Releasing","Adventure"
"Adventure_2008_38","Heroes","Eros Entertainment","Adventure"
"Adventure_2008_39","Santa vs. The Snowman","IMAX Films","Adventure"
"Adventure_2008_40","Drona","Eros Entertainment","Adventure"
"Adventure_2008_41","C'est pas moi, je le jure!","","Adventure"
"Adventure_2008_42","長江七號 (CJ7)","Sony Pictures Cla…","Adventure"
"Adventure_2008_43","The Darjeeling Limited","Fox Searchlight","Adventure"
"Adventure_2008_44","The Flyboys","Self Distributed","Adventure"
"Adventure_2008_45","Haunted Castle","nWave Pictures","Adventure"
"Adventure_2008_46","Christmas in Wonderland","Yari Film Group R…","Adventure"
"Adventure_2008_47","A Plumm Summer","Freestyle Releasing","Adventure"
"Adventure_2008_48","Roadside Romeo","Yash Raj Films","Adventure"
"Adventure_2008_49","Blue Gap Boy'z","Better World Dist…","Adventure"
"Adventure_2008_50","Passage to Zarahemla","Somerset Films","Adventure"
"Adventure_2008_51","Mission Istaanbul","Raja Cinema","Adventure"
"Adventure_2008_52","Last Stop for Paul","Mandt Brothers","Adventure"
"Adventure_2008_53","One Piece: Episode of Alaba…","The Bigger Picture","Adventure"
"Adventure_2008_54","Solar Flare","Regent Releasing","Adventure"
"Adventure_2008_55","Camille","A-Mark Entertainment","Adventure"
"Adventure_2008_56","The Holy Mountain","Abkco Films","Adventure"
"Adventure_2009_1","Harry Potter and the Half-B…","Warner Bros.","Adventure"
"Adventure_2009_2","Up","Walt Disney","Adventure"
"Adventure_2009_3","Star Trek","Paramount Pictures","Adventure"
"Adventure_2009_4","Monsters vs. Aliens","Paramount Pictures","Adventure"
"Adventure_2009_5","Ice Age: Dawn of the Dinosaurs","20th Century Fox","Adventure"
"Adventure_2009_6","Night at the Museum: Battle…","20th Century Fox","Adventure"
"Adventure_2009_7","Alvin and the Chipmunks: Th…","20th Century Fox","Adventure"
"Adventure_2009_8","Paul Blart: Mall Cop","Sony Pictures","Adventure"
"Adventure_2009_9","Sherlock Holmes","Warner Bros.","Adventure"
"Adventure_2009_10","Cloudy with a Chance of Mea…","Sony Pictures","Adventure"
"Adventure_2009_11","G-Force","Walt Disney","Adventure"
"Adventure_2009_12","The Princess and the Frog","Walt Disney","Adventure"
"Adventure_2009_13","Where the Wild Things Are","Warner Bros.","Adventure"
"Adventure_2009_14","Coraline","Focus Features","Adventure"
"Adventure_2009_15","Hotel for Dogs","Paramount Pictures","Adventure"
"Adventure_2009_16","Race to Witch Mountain","Walt Disney","Adventure"
"Adventure_2009_17","Planet 51","Sony Pictures","Adventure"
"Adventure_2009_18","The Pink Panther 2","Sony Pictures","Adventure"
"Adventure_2009_19","9","Focus Features","Adventure"
"Adventure_2009_20","Toy Story 3D Double Feature","Walt Disney","Adventure"
"Adventure_2009_21","Aliens in the Attic","20th Century Fox","Adventure"
