"movie_id","movie_name","movie_distributor","movie_genre"
"Thriller-or-Suspense_2009_3","District 9","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_4","Knowing","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_5","Law Abiding Citizen","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_6","Obsessed","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_7","Duplicity","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_8","State of Play","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_9","The Informant!","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_10","Push","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_11","The Stepfather","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_12","The Fourth Kind","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_13","The International","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_14","Valkyrie","United Artists","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_15","Jennifer's Body","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_16","Armored","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_17","A Perfect Getaway","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_18","The Box","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_19","Crank 2: High Voltage","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_20","Whiteout","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_21","Moon","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_22","Sin Nombre","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_23","Män som hatar kvinnor","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_24","Los abrazos rotos","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_25","Kaminey","UTV Communications","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_26","5150, Rue des Ormes","","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_27","Echelon Conspiracy","After Dark","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_28","Flickan som lekte med elden","","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_29","The Limits of Control","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_30","Wanted","Eros Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_31","The Informers","Senator Entertain…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_32","Revanche","Janus Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_33","Ghajini","AdLab Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_34","Flammen og Citronen","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_35","12","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_36","Carriers","Paramount Vantage","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_37","Sleep Dealer","Maya Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_38","Body of Lies","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_39","Julia","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_40","Ne le dis à personne","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_41","Not Forgotten","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_42","Eagle Eye","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_43","Le combat dans l'île","The Film Desk","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_44","Beyond a Reasonable Doubt","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_45","Changeling","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_46","Surveillance","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_47","Donkey Punch","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_48","Killshot","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_49","Los Cronocrímenes","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_50","The Escapist","ThinkFilm","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_51","The Skeptic","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_52","The Perfect Sleep","Cinema Epoch","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_53","Pontypool","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_54","The Canyon","Truly Indie","Thriller-or-Suspense"
"Thriller-or-Suspense_2009_55","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_1","Inception","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_2","Shutter Island","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_3","Salt","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_4","The Tourist","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_5","Black Swan","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_6","Legion","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_7","The American","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_8","Hereafter","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_9","Brooklyn's Finest","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_10","From Paris With Love","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_11","Skyline","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_12","The Next Three Days","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_13","The Ghost Writer","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_14","Let Me In","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_15","Män som hatar kvinnor","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_16","Flickan som lekte med elden","","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_17","El secreto de sus ojos","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_18","Luftslottet som sprängdes","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_19","Chloe","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_20","Los abrazos rotos","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_21","N-Secure","Freestyle Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_22","Harry Brown","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_23","Kites","Big Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_24","Casino Jack","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_25","Buried","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_26","Law Abiding Citizen","Overture Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_27","The Square","Apparition","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_28","Les herbes folles","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_29","L'affaire Farewell, l'espio…","","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_30","La Soga","7-57 Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_31","Twelve","Hannover House","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_32","Armored","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_33","The Disappearance of Alice …","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_34","Bellamy","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_35","Tirez sur le pianiste","Janus Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_36","Ca$h","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_37","L'armée du crime","Lorber Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_38","In My Sleep","Morning Star Pict…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_39","Dead Awake","New Films Cinema","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_40","Red Hill","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_41","Dreamkiller","","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_42","Revanche","Janus Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_43","Le combat dans l'île","The Film Desk","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_44","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_45","The Box","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_46","Midnight Reckoning","Winter Star Enter…","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_47","The Oxford Murders","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_48","Inhale","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_49","Zenith","Cinema Purgatorio","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_50","As Good as Dead","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_51","Falling Awake","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2010_52","Daddy's Home","Self Distributed","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_1","Super 8","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_2","Limitless","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_3","Contagion","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_4","Unknown","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_5","The Adjustment Bureau","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_6","Black Swan","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_7","The Lincoln Lawyer","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_8","The Girl with the Dragon Ta…","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_9","Source Code","Summit Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_10","Red Riding Hood","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_11","The Roommate","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_12","In Time","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_13","Colombiana","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_14","The Debt","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_15","Abduction","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_16","Season of the Witch","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_17","Apollo 18","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_18","The Tourist","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_19","Straw Dogs","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_20","Anonymous","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_21","Tinker Tailor Soldier Spy","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_22","Martha Marcy May Marlene","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_23","Melancholia","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_24","La doppia ora","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_25","Casino Jack","Samuel Goldwyn Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_26","A bout portant","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_27","Crime d'amour","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_28","Di Renjie","Indomina Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_29","Munger Road","Freestyle Releasing","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_30","Hanyo","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_31","Luftslottet som sprängdes","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_32","Cold Weather","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_33","Akmareul Boatda","Magnet Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_34","Misterios de Lisboa","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_35","The Double","Image Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_36","Viva Riva!","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_37","The Perfect Host","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_38","Texas Killing Fields","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_39","Road to Nowhere","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_40","Went the Day Well?","","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_41","Hereafter","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_42","Small Town Murder Songs","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_43","Vanishing on 7th Street","Magnet Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_44","Brotherhood","Phase 4 Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_45","The Next Three Days","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_46","InSight","Check Entertainme…","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_47","Trespass","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_48","The Tenant","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_49","I'm Not Jesus Mommy","FilmDemic","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_50","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_51","Wrecked","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_52","Inception","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_53","Good Neighbors","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_54","Rabia","Strand","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_55","Daylight","Cinema Purgatorio","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_56","Zenith","Cinema Purgatorio","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_57","Red Hill","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_58","Restitution","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_59","Flickan som lekte med elden","","Thriller-or-Suspense"
"Thriller-or-Suspense_2011_60","Män som hatar kvinnor","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_1","The Hunger Games","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_2","Taken 2","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_3","Prometheus","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_4","Safe House","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_5","The Bourne Legacy","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_6","Argo","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_7","Chronicle","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_8","Titanic","Paramount Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_9","The Woman in Black","CBS Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_10","The Grey","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_11","Savages","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_12","The Girl with the Dragon Ta…","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_13","The Cabin in the Woods","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_14","End of Watch","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_15","Alex Cross","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_16","Premium Rush","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_17","Tinker Tailor Soldier Spy","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_18","Haywire","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_19","Man on a Ledge","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_20","The Raven","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_21","Killing Them Softly","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_22","Lockout","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_23","Gone","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_24","Arbitrage","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_25","The Cold Light of Day","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_26","Omerta","Alliance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_27","Ek Tha Tiger","Yash Raj Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_28","Hodejegerne","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_29","Cosmopolis","Entertainment One","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_30","Agent Vinod","Eros Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_31","The Paperboy","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_32","Melancholia","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_33","In Time","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_34","Sound of My Voice","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_35","Branded","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_36","Elena","Zeitgeist","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_37","Snabba Cash","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_38","Polisse","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_39","From Beneath","Nocturnal Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_40","The Woman in the Fifth","ATO Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_41","360","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_42","On the Ice","PMK*BNC","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_43","Martha Marcy May Marlene","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_44","Deadfall","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_45","Red Lights","Alchemy","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_46","Wake in Fright","Drafthouse Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_47","Soldiers of Fortune","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_48","Max et les ferrailleurs","Rialto Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_49","Keyhole","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_50","The Day","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_51","The Divide","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_52","$upercapitalist","","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_53","Trade of Innocents","Monterey Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_54","Shanghai Red","Indican Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_55","Beneath the Darkness","Image Entertainment","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_56","Snowtown","IFC Midnight","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_57","Pusher","Radius","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_58","Brake","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_59","Nuit Blanche","TriBeca Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_60","ATM","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_61","The Samaritan","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_62","Le Moine","Mongrel Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_63","Le combat dans l'île","The Film Desk","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_64","Fon tok kuen fah","Kino Lorber","Thriller-or-Suspense"
"Thriller-or-Suspense_2012_65","A Dark Truth","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_1","Gravity","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_2","Now You See Me","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_3","Olympus Has Fallen","FilmDistrict","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_4","Oblivion","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_5","White House Down","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_6","The Purge","Universal","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_7","Prisoners","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_8","The Call","Sony Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_9","Snitch","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_10","Side Effects","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_11","The Host","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_12","Argo","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_13","Escape Plan","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_14","Broken City","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_15","Beautiful Creatures","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_16","Runner Runner","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_17","Parker","FilmDistrict","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_18","The Counselor","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_19","Spring Breakers","A24","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_20","Dead Man Down","FilmDistrict","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_21","Getaway","Warner Bros.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_22","Paranoia","Relativity","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_23","All is Lost","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_24","Closed Circuit","Focus Features","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_25","The Company You Keep","Sony Pictures Cla…","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_26","Trance","Fox Searchlight","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_27","The Saratov Approach","Purdie Distribution","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_28","Phantom","RCR Media Group","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_29","Only God Forgives","Radius","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_30","Taken 2","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_31","Sinsegye","Well Go USA","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_32","Kapringen","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_33","On The Job","Well Go USA","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_34","Du zhan","Variance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_35","Europa Report","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_36","End of Watch","Open Road","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_37","Shadow Dancer","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_38","Das letzte Schweigen","Music Box Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_39","Passion","Entertainment One","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_40","Byzantium","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_41","We Are What We Are","Entertainment One","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_42","Go For Sisters","Variance Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_43","The Canyons","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_44","Final: The Rapture","Riverrain","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_45","Killing Them Softly","Weinstein Co.","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_46","Redemption","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_47","Maniac","IFC Midnight","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_48","Graceland","Drafthouse Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_49","Simon Killer","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_50","The Last Days on Mars","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_51","A Single Shot","TriBeca Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_52","Evil Intent","","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_53","Girls Against Boys","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_54","Welcome to the Punch","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_55","La proie","Cohen Media Group","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_56","Le Moine","Mongrel Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_57","Sweetwater","","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_58","A Dark Truth","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_59","Inescapable","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_60","Rubberneck","TriBeca Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_61","Silver Circle","Hybrid Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_62","Max et les ferrailleurs","Rialto Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_63","Arbitrage","Roadside Attractions","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_64","Los Condenados","Strand","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_65","Plush","IM Global/Blumhouse","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_66","Pawn","Anchor Bay Entert…","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_67","Deadfall","Magnolia Pictures","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_68","Knife Fight","IFC Films","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_69","La marque des anges","Mongrel Media","Thriller-or-Suspense"
"Thriller-or-Suspense_2013_70","Le combat dans l'île","The Film Desk","Thriller-or-Suspense"
"Thriller-or-Suspense_2014_1","The Hunger Games: Mockingja…","Lionsgate","Thriller-or-Suspense"
"Thriller-or-Suspense_2014_2","Gone Girl","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2014_3","The Maze Runner","20th Century Fox","Thriller-or-Suspense"
"Thriller-or-Suspense_2014_4","The Purge: Anarchy","Universal","Thriller-or-Suspense"
